ds,yhat,yhat_lower,yhat_upper
2026-06-01,20078.95110972192,7644.586094889103,32227.844142842743
2026-07-01,21534.62348058928,9263.855316556146,34766.13143400232
2026-08-01,20773.912536807395,8163.79654816757,33296.78312961252
2026-09-01,17611.920791557623,4057.5212393383767,30087.108525520034
2026-10-01,17679.121285425546,5150.611030770821,29993.13679051689
2026-11-01,14861.13811076265,2600.3449426524635,27590.785141974076
2026-12-01,13612.351113465746,1286.7358616089055,26528.260705902085
2027-01-01,14027.361455522121,980.3505867035594,25893.935132167233
2027-02-01,13811.097783798976,2445.5151324146823,26744.703602762416
2027-03-01,16129.353245676257,3746.6058382164606,29031.839762350035
2027-04-01,17068.85184882405,3963.1539760838014,29614.722948792347
2027-05-01,17178.285441340307,4693.981132523992,30090.882395911485
2027-06-01,17099.0618288981,4415.1203325482675,29680.87940232911
2027-07-01,18317.876583620186,5062.54828303929,30881.685889760254
2027-08-01,17613.066872224048,5895.370403598948,29961.01545238207
2027-09-01,14902.708081948724,2719.9215894155313,27267.678254114475
2027-10-01,14924.399501152588,1983.2891785231882,27217.277124996537
2027-11-01,12508.210061180163,-110.4368996350994,24859.111204177923
2027-12-01,11428.711694118208,-655.4431975439727,23746.302118963147
2028-01-01,11747.580357635186,-522.0656448709158,24500.643389193785
